22856	3	2	5	3	2	4	2	3	5	2	4	5	2	4	4	3	2	3	2	4	5	4	4	2	4	4	4	3	4	3	3	3	4	3	4	2	2	2	4	3	5	3	2	4	3	2	4	4	2	2	4	2	2	3	2	2	1	4	3	5	3	3	5	3	4	4	3	4	2	3	4	4	2	2	5	4	3	5	4	4	3	3	3	3	3	4	3	3	3	3	3	3	3	4	4	4	3	3	2	4	4	4	4	3	3	4	4	3	4	3	3	4	4	3	4	3	2	3	3	2	3	5	5	4	5	5	5	3	5	5
23159	2	2	3	3	5	2	2	2	3	4	4	3	4	3	3	3	4	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	2	4	4	3	4	2	2	4	4	3	4	4	4	-99	4	2	4	2	4	2	4	3	3	3	3	4	4	4	4	4	3	4	4	5	3	3	2	3	3	3	3	4	4	3	4	4	4	3	3	4	4	4	4	4	3	4	4	4	4	4	4	2	3	4	3	3	4	5	3	4	4	4	4	4	4	4	4	3	3	4	2	3	2	4	2	2	2	2	2	3	2	4	4	4	4
23171	4	5	5	2	3	1	2	2	1	3	5	4	4	3	2	4	1	2	3	1	4	3	4	5	3	3	4	4	2	3	3	2	2	3	4	3	3	2	4	3	2	2	2	2	2	3	2	2	2	3	4	2	3	4	4	4	4	2	2	2	2	2	2	3	3	5	2	3	4	4	4	4	4	4	2	4	2	3	2	4	1	4	4	4	4	2	3	3	2	2	4	5	2	2	2	3	2	2	2	3	4	2	3	4	4	2	3	2	2	2	4	5	5	3	3	4	4	1	1	3	2	1	4	4	4	5	1	5	3	4
23359	4	4	4	4	3	2	1	1	2	1	5	5	3	2	1	4	1	1	5	4	4	5	1	5	4	1	3	5	1	5	5	1	4	4	3	3	5	5	4	3	5	3	4	5	1	1	4	1	5	4	2	1	2	5	2	2	2	5	4	4	3	4	3	5	5	4	5	3	1	2	2	3	5	3	3	1	2	4	3	2	2	3	1	1	2	5	4	3	1	4	4	2	4	5	5	3	4	4	4	3	1	5	5	3	2	4	5	3	3	4	4	3	5	4	4	1	1	4	1	2	1	2	5	4	4	3	5	3	4	5
23362	4	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	4	4	3	3	3	3	4	4	4	3	4	3	3	3	4	3	3	3	3	2	3	3	3	3	4	2	3	3	3	3	3	3	3	3	2	2	2	3	4	3	3	3	3	3	3	5	3	3	2	2	3	3	2	3	2	3	3	3	2	3	3	3	4	3	3	5	3	3	3	3	4	4	4	4	3	4	3	4	2	2	3	3	3	3	2	3	3	4	3	3	3	3	3	3	3	3	2	2	3	2	3	2	3	3	3	3	3	4	4	3
23429	4	3	4	2	3	2	2	2	3	3	4	4	4	4	3	2	2	2	3	3	4	4	4	3	2	4	3	4	3	4	4	4	4	4	3	2	4	4	2	2	3	4	4	4	3	2	3	4	3	4	2	2	3	2	2	2	2	3	3	4	3	2	3	4	4	4	2	3	2	3	2	2	3	2	3	4	4	2	3	2	2	2	2	4	3	3	4	3	4	4	4	4	3	4	4	3	4	4	2	4	3	4	3	2	2	3	4	3	2	3	2	4	4	2	3	2	2	2	3	2	3	4	3	4	4	3	4	4	4	3
23804	5	5	2	2	4	4	3	3	3	3	3	3	3	4	3	3	3	2	2	4	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	4	3	2	2	3	3	4	1	2	4	3	2	3	3	5	5	3	4	3	4	4	2	3	3	3	3	3	3	3	3	3	3	3	4	5	3	3	3	3	4	4	3	5	2	2	2	2	4	3	3	3	3	3	3	5	4	5	4	3	4	5	3	4	4	4	4	5	3	5	2	3	3	4	5	5	3	5	2	5	5	4	3	3	3	3	3	3	3	2	4	3	2
24448	4	3	3	5	2	2	3	4	3	4	3	3	4	5	3	3	3	4	2	3	4	3	4	4	5	3	2	3	4	4	3	4	5	5	3	3	3	2	3	4	3	4	3	3	3	-99	3	5	5	3	3	3	2	2	2	3	3	4	3	5	4	3	5	3	3	4	3	4	2	2	5	3	2	3	2	2	4	3	3	4	2	4	2	2	3	3	4	4	5	5	4	4	4	4	5	4	5	3	4	3	2	3	4	2	2	3	5	2	4	5	2	4	4	4	5	2	2	1	2	3	3	1	4	4	5	4	4	3	4	4
24789	3	3	4	1	4	1	1	3	2	1	3	3	5	5	2	2	3	4	2	2	5	5	4	5	3	4	4	5	4	3	4	3	4	4	5	2	5	3	1	1	3	3	3	4	4	1	5	4	5	4	2	3	2	2	1	2	1	4	4	4	5	5	5	4	5	4	4	3	3	1	3	3	4	2	2	3	5	4	5	1	3	2	2	3	2	4	4	5	5	5	5	4	4	5	3	5	4	5	4	5	2	4	5	2	3	3	4	3	3	4	1	5	5	1	4	3	3	4	2	2	2	3	5	4	3	5	3	4	4	2
24859	4	2	4	2	2	1	3	5	2	3	4	4	3	5	5	5	1	2	2	5	4	4	4	4	3	4	5	5	5	4	5	4	4	4	4	2	5	5	2	2	5	5	4	4	5	1	4	5	4	4	3	5	3	3	2	3	2	4	4	5	5	4	4	4	4	4	4	3	2	2	1	3	5	4	3	4	4	4	5	5	5	2	2	2	5	4	4	4	5	5	5	5	4	5	5	5	5	4	5	5	2	5	5	2	2	4	5	3	4	5	5	4	4	4	4	2	5	2	3	2	2	2	5	5	5	5	4	4	4	3
24861	4	3	4	2	3	4	3	4	5	2	2	4	4	2	4	4	5	4	3	4	4	4	4	4	4	2	3	4	4	3	3	3	3	4	4	4	3	4	2	2	4	4	4	3	4	3	4	2	4	4	4	2	2	4	1	4	4	-99	4	4	5	4	4	3	4	4	3	4	2	3	4	4	5	4	3	5	4	4	5	5	3	5	4	2	4	2	2	4	2	4	4	4	5	5	5	4	4	4	5	3	3	4	5	2	3	2	4	3	4	4	3	4	5	3	4	4	5	3	4	2	2	4	4	4	4	4	2	3	4	4
25110	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
25276	4	4	3	3	3	3	5	5	5	5	5	5	2	5	4	5	5	1	5	5	5	3	5	3	4	5	5	5	5	3	5	5	5	5	5	5	5	5	5	5	4	1	1	1	1	5	2	5	5	5	3	5	4	5	5	5	3	5	4	5	5	5	4	5	5	5	1	1	5	5	5	5	5	5	5	1	1	1	3	3	1	5	5	5	5	5	4	4	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	5	1	4	3	5	3	5	5	5	5	5	3	5	3	5	5	5	5	5	5
25441	4	3	4	3	1	2	1	3	2	2	3	5	3	5	2	2	1	1	2	2	5	4	4	5	5	3	5	4	4	3	4	4	4	3	4	1	4	5	2	1	4	5	4	5	4	2	3	4	5	5	2	1	2	2	2	2	1	5	4	5	4	4	4	5	3	4	2	4	1	1	2	2	2	2	1	4	4	4	5	2	3	3	1	2	4	4	3	4	5	4	3	4	4	4	4	4	4	5	4	3	1	4	4	2	3	3	4	4	4	5	2	5	4	4	4	1	1	2	1	3	1	2	4	4	4	4	5	5	4	5
25519	5	3	3	5	3	1	1	3	1	5	1	3	2	3	2	1	1	5	5	5	4	2	2	1	3	2	4	2	1	2	4	3	3	5	2	5	2	5	3	4	5	2	5	2	5	2	2	3	3	3	1	3	1	1	2	1	3	1	3	2	5	4	3	5	1	5	1	1	5	3	5	1	4	2	1	3	1	3	4	1	4	4	1	1	3	5	2	4	2	1	3	3	5	2	4	1	3	4	5	4	5	5	3	5	4	3	2	4	2	1	5	4	5	5	2	4	5	2	3	1	3	1	5	3	3	2	1	3	5	3
26090	3	1	2	2	5	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	4	5	5	5	4	5	5	5	5	5	3	5	5	4	4	4	4	4	4	4	4	4	5	3	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	2	4	2	3	4	4	4	4	4	4	5	5	4	5	4	4	4	4	5	4	3	4	4	2	4	4	5	5	3	5	4	5	5	4	4	4	4	4	4	2	4	4	5	4	4	4	4	3	4	4	4	4	4	4	4	3	4	3	3	4	4	4	4	4
26114	4	2	3	2	2	2	5	5	5	5	5	5	5	4	5	5	5	4	5	3	5	4	5	5	5	5	5	5	5	4	5	5	5	5	5	3	4	5	2	4	1	5	5	5	5	5	4	5	4	5	4	5	2	5	5	5	2	5	4	5	5	5	5	5	4	2	2	3	4	4	2	4	5	5	5	3	2	4	4	4	4	5	4	2	2	2	5	5	5	5	5	4	4	4	5	5	4	4	4	5	3	4	5	5	5	5	4	4	4	5	5	4	4	4	5	4	2	4	4	4	3	2	4	4	5	4	4	4	4	3
26386	3	3	2	2	3	1	4	3	2	2	5	4	5	4	5	4	2	4	3	3	4	3	1	3	3	3	2	4	3	2	4	2	4	4	3	3	2	4	2	3	3	3	4	2	4	3	3	3	2	4	2	1	2	3	2	4	3	4	5	4	2	4	3	3	3	2	4	4	3	3	1	3	2	2	3	3	4	5	4	2	2	4	3	3	4	2	2	3	3	3	4	4	3	2	3	4	2	4	2	4	3	3	3	2	1	3	4	4	4	3	4	1	4	4	3	2	3	3	4	3	4	2	4	3	3	1	4	4	3	4
26831	2	3	4	4	5	4	5	5	5	4	3	4	5	3	4	4	5	4	4	5	3	4	5	5	4	5	5	5	5	4	5	5	4	5	5	2	5	5	4	4	5	4	3	3	3	4	3	4	4	4	4	5	5	5	5	5	4	4	4	4	5	5	5	5	5	4	3	4	2	2	2	4	3	3	2	4	3	4	3	3	4	2	3	3	2	4	4	5	3	4	4	3	3	3	2	4	3	3	2	2	2	2	2	2	2	2	3	5	4	5	2	5	3	4	4	4	3	4	4	3	4	3	4	4	5	3	3	2	2	2
27371	3	1	2	3	5	2	3	4	5	5	3	3	3	2	2	3	4	3	2	4	5	4	4	5	4	5	4	4	5	4	4	4	3	2	5	3	3	5	4	2	4	4	5	4	5	5	4	4	5	5	5	5	5	5	5	5	3	5	3	3	4	5	4	4	4	2	1	1	2	5	1	1	1	2	1	3	3	4	1	4	4	2	4	2	3	5	2	4	5	4	5	5	3	5	5	5	5	5	4	3	5	4	5	2	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5
27745	3	3	3	3	3	3	3	3	4	4	2	2	2	2	3	3	4	4	4	4	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	4	2	2	4	4	2	2	2	2	2	4	3	2	2	2	4	4	4	4	4	4	4	2	2	2	2	2	2	3	2	2	2	2	4	4	4	4	4	4	4	2	2	2	2	4	4	4	4	2	4	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	4	2	2	4	4	2	2	2	2	2	4	2	2	2	2	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2
28065	2	2	2	2	3	2	4	5	4	3	2	4	3	1	5	4	2	4	4	5	4	5	5	4	4	5	4	4	5	4	5	4	4	5	3	2	5	4	1	1	4	5	3	4	5	2	5	5	3	5	4	3	1	3	2	2	1	4	3	3	4	4	4	4	3	4	2	2	1	2	1	4	5	4	4	3	2	3	2	2	3	1	1	3	3	5	4	5	4	4	4	3	4	5	4	5	4	3	4	5	2	3	4	4	3	2	2	4	3	4	3	3	5	3	3	1	5	3	2	2	3	2	2	5	4	4	3	3	4	4
28920	2	2	4	4	4	5	5	5	5	5	4	4	5	4	5	5	5	5	5	5	5	4	5	5	4	4	5	5	5	5	5	5	4	5	5	5	4	5	5	5	4	5	4	4	5	5	4	4	4	5	5	5	4	4	5	4	4	3	4	4	5	5	5	5	5	2	2	4	3	3	5	5	5	5	5	3	4	5	4	5	5	3	4	4	5	5	4	5	4	4	4	5	5	5	5	5	5	5	5	5	4	4	5	5	4	5	5	5	5	5	5	4	4	4	5	5	5	4	5	5	5	5	5	4	5	5	5	5	5	5
29297	2	2	1	4	4	2	4	4	2	4	4	3	5	5	4	4	4	4	4	4	2	5	4	4	4	5	5	4	4	5	4	4	4	4	5	2	5	4	2	2	4	5	4	5	4	5	4	4	4	5	5	5	5	5	5	1	1	5	5	4	5	5	5	5	5	2	1	2	5	5	4	5	4	4	4	1	1	1	1	5	4	4	4	4	2	5	5	5	5	5	4	4	3	5	5	4	5	5	4	4	2	5	4	2	1	4	4	4	5	4	2	4	3	4	4	2	1	1	1	2	2	2	4	4	4	5	4	4	3	3
29910	4	3	5	3	3	3	2	2	4	3	3	2	3	4	2	1	2	2	2	4	3	4	4	5	5	4	4	4	4	3	2	4	5	4	4	2	5	4	3	2	4	4	3	4	2	1	5	5	4	3	2	2	1	1	2	2	2	4	4	4	4	2	4	5	5	5	4	1	4	1	3	2	1	4	2	4	5	4	3	3	2	2	1	1	4	5	1	1	2	3	2	5	2	5	5	4	4	4	5	4	1	5	4	2	2	5	5	4	5	5	2	4	4	3	4	1	2	1	3	3	5	1	3	2	3	2	3	3	2	5
30740	1	2	3	3	2	4	3	3	3	3	4	3	3	4	3	4	5	4	4	3	1	2	2	2	3	3	3	3	3	3	2	4	3	3	3	2	4	4	2	2	4	4	4	4	3	3	3	2	3	3	2	3	2	3	3	2	2	1	1	3	4	4	1	1	1	4	3	3	5	3	3	3	2	2	2	4	4	4	3	2	4	3	2	2	2	2	3	4	4	4	3	3	3	2	3	2	2	4	3	2	3	3	2	3	2	3	4	3	4	3	2	4	2	3	3	3	5	3	4	2	3	4	2	3	3	3	3	2	2	2
30876	4	5	4	2	2	2	1	2	2	1	4	4	4	5	2	1	3	2	2	3	4	5	5	5	5	5	4	4	5	4	4	4	4	5	5	1	5	3	2	2	4	5	5	5	4	2	4	5	5	5	1	1	2	1	1	1	1	5	5	4	4	5	5	5	5	4	4	4	2	2	1	2	4	2	2	4	4	4	5	1	2	2	2	2	2	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	1	5	5	1	1	5	4	5	5	5	1	5	5	4	5	1	1	1	2	1	1	1	5	5	4	5	5	5	5	5
31452	4	2	5	4	2	4	2	3	2	4	4	3	5	2	1	3	2	1	4	2	4	2	5	3	5	2	3	4	2	5	1	5	3	4	1	4	4	2	1	4	2	4	4	2	5	2	1	4	3	5	5	2	3	2	5	4	5	5	4	3	4	2	5	2	4	4	5	3	1	4	1	3	1	4	2	5	3	4	5	5	2	4	1	4	3	5	3	4	5	2	5	3	5	5	2	1	2	2	4	2	2	4	5	2	4	3	5	2	3	2	4	3	1	4	2	3	3	2	2	2	5	1	2	1	4	2	4	2	4	5
31593	4	3	3	2	3	2	3	4	4	3	2	3	3	3	4	3	2	3	3	4	3	4	4	3	3	4	3	4	3	3	3	3	3	3	4	2	3	4	2	3	4	4	3	3	3	2	3	3	3	3	2	2	3	3	3	2	3	3	4	4	4	4	4	3	3	4	4	3	2	3	3	4	4	4	4	2	3	3	3	3	3	2	2	3	2	4	3	4	3	4	3	4	4	4	3	4	4	4	3	4	2	3	4	2	3	4	4	4	4	2	3	4	4	3	4	2	2	2	3	4	3	2	4	3	4	5	4	5	4	4
32286	5	5	5	5	5	5	5	5	4	1	4	4	5	2	2	5	2	4	4	5	4	5	4	4	3	4	5	5	5	4	5	4	4	4	4	1	4	4	5	5	1	1	1	1	1	1	1	1	1	1	1	4	4	2	3	2	2	1	4	2	4	4	4	4	4	4	5	5	5	5	5	5	5	4	1	4	4	4	2	2	5	2	4	4	5	4	5	4	4	4	5	4	5	4	4	5	4	4	4	4	1	4	4	5	4	1	1	1	1	1	1	1	1	2	1	1	4	2	2	3	2	2	1	4	2	4	4	4	4	4
32515	4	5	3	2	2	3	2	1	2	3	5	5	4	3	3	2	3	2	2	1	3	2	4	4	5	4	5	4	3	3	4	5	3	4	3	1	4	3	3	1	4	4	4	4	4	1	5	3	2	3	1	1	2	3	2	3	2	4	3	4	5	4	5	5	5	4	5	5	4	3	3	3	4	4	1	3	2	3	3	2	2	1	2	1	4	4	5	4	4	4	5	3	4	2	4	4	3	1	5	5	2	3	4	3	2	5	1	4	2	3	1	3	3	3	2	2	1	1	2	3	2	2	3	4	2	4	5	3	5	5
32948	3	2	2	1	3	2	2	5	5	4	4	4	5	4	4	4	2	4	3	4	5	5	5	4	3	4	5	5	4	3	5	4	3	2	5	2	4	4	4	4	5	4	2	4	3	4	5	5	4	2	1	4	2	3	2	4	2	5	4	5	4	5	4	5	5	2	3	3	4	4	2	2	4	4	3	5	4	4	3	4	2	2	3	4	4	4	5	3	4	4	2	1	5	3	4	5	4	4	4	3	4	2	4	1	1	4	3	2	3	4	3	4	4	3	2	2	4	4	3	2	1	2	3	5	4	5	3	2	4	4
33164	4	2	2	4	4	4	4	4	4	4	4	4	4	4	5	4	3	4	4	4	2	4	3	4	3	3	4	3	4	4	4	4	4	3	3	1	4	3	4	4	4	2	2	2	2	4	2	4	4	5	4	-99	4	5	5	4	4	4	4	5	5	5	5	4	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	4	3	3	4	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	4	3	4	3	3	4	5	5	5	5	4	4	4	4	4	4	4	4
34213	2	2	2	5	3	5	5	5	5	5	4	4	5	4	5	5	5	5	2	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	4	5	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	2	1	3	4	3	5	5	5	4	4	5	4	5	4	3	4	4	5	4	4	4	4	4	4	5	5	5	5	5	4	5	1	4	5	5	4	4	4	4	5	4	4	1	4	4	4	4	5	4	5	4	5	4	4	4	4	4	5	3	5	5	5	5	5	5
34285	3	2	3	4	5	5	5	5	5	5	4	5	4	3	4	5	4	4	5	4	5	4	4	5	4	5	4	5	5	4	5	5	4	4	5	4	5	5	5	4	4	5	4	4	3	5	4	5	4	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	4	3	2	2	3	5	5	3	5	5	4	3	4	3	3	5	4	4	4	3	3	5	4	4	5	4	4	5	4	5	4	5	5	4	5	5	4	4	5	4	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4
34935	4	3	3	2	3	5	3	5	1	3	4	4	3	3	4	5	3	2	3	3	2	4	3	4	4	4	4	2	2	2	2	3	2	4	2	2	2	2	5	4	4	2	1	3	5	3	3	2	2	3	2	3	5	2	1	2	3	3	3	4	3	3	2	4	2	3	3	4	4	4	4	2	4	3	2	3	5	5	4	2	3	2	1	2	2	4	2	3	1	1	1	3	4	4	4	4	4	5	4	1	3	2	4	3	1	4	4	4	4	5	2	4	5	3	3	2	2	2	3	3	2	3	3	4	3	3	2	4	3	3
35456	2	3	1	2	4	5	4	5	4	2	3	3	2	2	3	2	4	3	3	4	2	3	2	2	2	2	4	5	3	3	3	1	3	2	4	3	2	4	2	5	5	3	2	3	4	2	2	3	3	2	4	4	3	4	4	4	1	3	2	5	5	4	5	3	3	2	4	3	5	5	5	4	3	3	1	3	2	1	3	3	2	5	4	4	4	2	3	2	2	1	3	3	2	2	3	2	4	2	3	3	3	4	4	2	3	3	4	4	4	4	1	4	1	3	1	3	3	4	2	3	2	2	5	2	4	5	3	5	3	3
36326	5	1	1	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	4	5	5	4	5	5	4	5	3	5	1	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	3	5	5	5	4	5	2	5	5	5	5	5	5	5	4	4	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5
36339	5	5	4	2	3	3	2	2	2	2	4	4	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	3	4	2	4	4	2	3	4	4	4	2	5	1	2	3	4	3	1	2	5	2	2	2	2	2	4	4	2	3	2	3	3	4	4	2	2	3	2	1	1	1	1	5	3	3	3	3	1	3	2	2	3	2	1	2	4	5	3	2	4	4	3	5	4	4	4	3	1	5	5	1	1	2	5	3	4	5	1	5	5	5	5	1	3	2	1	3	2	2	2	1	3	3	3	3	2	4
36351	4	4	4	4	4	4	4	4	4	4	5	5	4	3	4	4	4	4	4	2	5	4	4	5	5	5	5	5	5	4	5	5	4	3	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	4	4	5	5	5	5	5	5	5	5	4	4	4	5	5	5	5	5	5	4	4	4	4	3	4	4	4	4	4	2	5	5	5	5	5	5	5	5	5	4	5	5	5	3	5	3	5	5	5	4	4	5	5	5	4	5	5	5	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5
36396	4	4	3	5	5	5	5	5	5	5	4	5	5	2	4	4	5	5	5	5	5	5	5	4	5	5	5	4	5	5	5	5	5	4	5	1	5	5	4	4	5	5	5	4	4	4	5	5	4	5	4	5	4	5	5	5	4	5	4	5	5	5	5	5	4	5	3	4	1	3	4	5	5	5	5	4	5	5	4	5	2	4	4	2	4	5	5	4	5	3	4	5	4	5	5	5	5	5	5	5	3	5	5	5	4	5	5	5	5	5	4	4	4	4	5	5	5	2	5	5	5	5	5	4	5	5	5	5	5	5
37074	4	4	3	2	2	2	3	1	2	3	4	5	3	4	3	1	3	3	3	3	4	5	2	4	4	4	4	3	3	2	3	3	5	2	4	2	3	3	2	3	4	4	3	3	3	3	3	3	3	4	4	1	2	2	1	2	3	5	3	3	2	4	4	5	5	3	4	4	3	1	2	3	2	2	2	3	4	4	3	3	2	3	1	2	3	4	4	3	4	4	3	3	4	4	4	5	4	4	3	3	2	3	2	1	3	4	4	4	5	4	2	4	4	3	2	2	2	1	2	2	1	2	4	4	3	5	5	4	3	5
37264	4	4	3	4	2	2	2	2	2	4	2	4	4	2	4	4	2	4	3	4	2	3	2	4	2	3	2	2	4	4	4	4	4	4	4	3	4	4	2	3	4	4	4	2	4	2	3	4	3	4	2	4	3	2	3	2	3	4	4	4	3	4	3	3	4	4	3	3	2	2	2	2	4	2	4	2	3	3	2	4	4	2	4	2	4	4	3	3	2	3	2	3	4	2	3	2	2	4	2	4	4	2	4	4	4	3	2	2	2	2	4	3	4	4	4	3	2	2	2	2	2	3	3	3	4	3	3	4	4	3
38418	5	5	5	2	1	1	2	4	3	3	3	4	4	3	2	2	3	2	2	3	3	4	4	4	4	4	3	3	4	4	3	4	4	4	4	2	4	4	2	4	5	3	2	3	4	3	4	5	4	5	1	2	4	3	2	2	3	3	4	4	4	4	5	4	5	5	4	3	3	2	2	2	4	2	2	4	4	4	4	2	2	2	2	2	2	4	4	3	4	3	3	4	4	4	4	4	4	3	4	4	2	3	3	1	3	3	3	3	4	3	2	4	4	4	4	1	1	1	3	1	1	1	5	5	5	5	5	5	5	5
38471	5	3	2	5	3	1	3	5	2	4	1	4	4	4	5	2	1	5	5	5	4	3	3	2	4	2	2	5	4	4	2	3	2	3	1	1	5	5	1	1	5	4	4	4	3	4	4	5	5	4	1	1	3	1	1	1	1	4	4	5	4	4	5	5	5	3	4	5	3	3	2	3	4	2	3	2	2	3	1	4	1	4	1	2	2	5	3	4	5	5	5	5	4	5	4	1	4	5	2	3	1	5	1	3	2	4	3	2	3	3	1	4	3	2	3	2	1	1	4	1	1	3	4	5	1	4	5	3	3	3
38564	3	3	4	3	2	2	2	2	2	2	2	3	4	2	2	2	2	2	2	3	2	1	3	4	5	2	4	3	2	2	2	4	4	3	2	2	5	4	3	2	4	4	3	3	3	2	3	4	3	4	3	3	1	2	2	3	2	2	3	2	4	3	3	4	4	3	4	3	5	3	4	2	2	3	3	4	3	3	3	3	2	3	4	4	5	2	2	3	3	3	4	1	2	2	4	4	2	2	3	4	2	4	3	3	5	2	3	1	2	3	1	4	3	2	5	1	1	2	4	4	4	3	2	3	4	4	3	3	4	2
38660	4	5	4	1	3	2	4	2	1	2	1	4	2	4	3	1	2	4	3	4	4	2	5	4	3	5	4	4	4	3	2	4	5	3	4	2	5	5	2	1	2	5	1	3	4	3	5	3	2	4	3	-99	1	2	3	1	2	4	4	-99	4	2	4	5	4	3	4	4	3	2	1	2	3	5	2	5	5	4	4	4	2	2	1	1	1	3	2	3	4	4	3	2	5	3	3	5	5	4	4	5	2	3	4	2	3	4	4	1	5	3	3	4	4	4	2	5	2	5	2	2	2	4	5	4	4	2	4	4	4	3
38906	1	1	1	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	2	2	2	3	4	5	5	5	5	3	3	4	3	5	4	4	3	2	4	5	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	4	5	4	4	4	3	4	4	5	4	4	4	4	4	4	5	4	4	4	3	5	5	4	4	4	5
38927	3	4	1	2	5	1	5	1	4	2	1	4	1	2	3	4	4	2	4	1	1	5	2	1	4	1	3	4	3	3	1	2	3	3	2	2	2	4	4	5	3	1	4	2	4	3	4	4	4	2	5	2	4	3	3	1	4	4	3	5	2	4	3	3	1	2	5	3	2	4	3	4	2	3	4	4	2	5	3	3	3	1	3	1	1	1	2	2	4	1	2	3	1	4	1	2	2	1	3	3	2	2	3	4	2	2	3	1	2	2	4	3	5	5	4	5	3	2	5	2	4	2	1	4	2	1	5	4	4	4
38985	5	5	5	3	3	5	1	1	2	2	5	4	5	2	2	1	1	2	1	5	5	5	2	3	4	4	4	5	1	4	4	3	3	5	5	1	5	4	2	1	3	2	3	4	-99	1	5	5	-99	1	3	1	3	5	2	-99	2	5	-99	3	5	5	5	5	5	5	5	4	3	2	2	1	5	5	5	5	2	5	4	1	2	1	3	1	1	3	3	2	2	3	4	5	3	4	5	4	5	5	5	4	1	4	4	3	2	5	3	5	2	5	2	3	4	4	5	3	2	2	1	2	1	2	4	5	4	4	5	4	4	4
39052	4	5	4	1	2	1	2	1	2	1	4	5	4	5	2	1	2	1	2	1	4	5	4	5	4	5	4	5	4	5	4	5	4	5	4	1	4	5	2	1	4	5	4	5	4	1	4	5	4	5	2	1	2	1	2	1	2	5	4	5	4	5	4	5	4	4	5	4	1	2	1	2	1	2	1	4	5	4	5	2	1	2	1	2	1	4	5	4	5	4	5	4	5	4	5	4	5	4	5	4	1	4	5	2	1	4	5	4	5	4	1	4	5	4	5	2	1	1	2	2	1	2	4	5	4	5	4	5	4	5
39130	4	4	4	3	3	5	5	5	5	5	4	5	5	3	4	5	4	4	5	5	3	4	4	4	2	2	4	3	4	4	5	5	4	5	4	4	4	4	5	4	5	5	5	5	3	4	5	5	3	5	5	5	4	4	4	3	2	3	4	3	4	5	5	5	5	1	5	5	5	4	5	5	5	5	5	5	5	5	1	5	5	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	3	5	5	5	5	4	5	5	4	4	5	5	5	5	5	5	5	2	4	5	5	5	5	5	5	5
39182	4	3	4	2	2	2	4	5	2	3	4	4	4	4	3	2	3	2	2	2	3	4	3	3	4	4	4	5	4	4	2	3	3	4	5	4	4	3	2	4	2	4	5	2	3	2	4	3	3	3	1	2	1	3	4	2	4	4	3	4	4	5	2	3	3	1	2	3	2	1	4	2	2	1	4	2	4	5	3	3	3	2	3	3	3	2	2	2	2	2	2	2	2	3	3	3	3	4	3	2	3	2	2	3	2	2	1	1	2	3	1	3	2	2	3	4	4	2	1	4	3	1	3	4	4	4	2	2	4	4
